Age,Income,Outage_sec_perweek,Gender_Male,Gender_Nonbinary,Area_Suburban,Area_Urban,InternetService_Fiber Optic,InternetService_None,Phone_Yes,OnlineSecurity_Yes,DeviceProtection_Yes,StreamingMovies_Yes,OnlineBackup_Yes,Churn
61,28129.21,5.600227586,1,0,0,1,1,0,1,0,1,0,1,0
36,69104.9,13.15969677,1,0,1,0,1,0,1,1,0,0,1,0
87,31282.78,6.18537496,0,0,0,1,0,1,1,1,0,0,0,0
48,65229.24,9.089998883,1,0,1,0,0,0,1,1,1,1,0,1
56,15110.46,11.21142669,1,0,1,0,0,1,1,1,1,0,0,1
57,66922.3,5.868957217,1,0,1,0,0,1,1,0,1,0,0,0
89,1666.59,2.657311067,1,0,0,0,0,0,1,1,0,0,0,1
30,50258.38,13.75498892,0,0,0,1,1,0,1,0,0,0,0,0
54,54373.35,11.07079287,0,0,0,1,0,0,1,1,0,1,1,1
55,33588.84,10.74788638,0,0,0,1,1,0,1,0,1,1,1,0
46,23629.05,15.68552752,0,0,0,0,0,0,1,0,0,1,0,1
18,91186.03,10.08605721,0,0,0,0,1,0,1,1,1,1,1,0
58,20204.74,16.26782621,0,0,1,0,1,0,1,1,0,0,1,0
60,37703.83,4.946414499,1,0,0,0,1,0,1,0,1,0,1,1
62,29117.32,14.19610787,0,0,0,0,0,0,1,0,0,0,0,0
30,52531.72,15.83394061,0,0,1,0,0,0,1,0,0,0,0,0
75,25742.72,7.663279641,1,0,0,1,1,0,1,0,0,0,1,1
23,21072.82,7.43893815,0,0,1,0,0,1,1,1,1,1,1,1
84,37774.81,11.70582668,0,0,1,0,0,1,1,1,0,1,1,1
61,20811.42,13.60774223,1,0,1,0,1,0,1,1,1,1,0,1
75,34474.39,6.02604588,1,0,1,0,1,0,1,0,0,1,1,1
72,81388.6,8.273678516,1,0,0,0,0,1,1,1,1,1,0,1
66,78272.96,9.424686492,1,0,0,1,0,1,0,1,1,0,1,1
81,11655.88,10.05990041,0,0,1,0,0,0,1,0,1,1,0,1
34,37773.19,12.69711858,1,0,0,0,0,0,1,0,0,0,0,0
82,40183.01,10.3853182,1,0,1,0,0,0,1,0,1,1,0,1
73,37149.4,10.48123205,1,0,0,1,0,1,1,1,1,0,1,0
28,10331.57,13.43076227,1,0,0,1,1,0,1,1,0,1,1,1
48,37096.85,7.951590644,0,0,1,0,1,0,1,0,0,0,0,0
53,26004.59,9.100502767,1,0,0,1,1,0,1,0,0,1,0,1
52,77291.95,11.9086306,0,0,1,0,0,0,1,0,0,1,0,1
20,24462.25,5.304627269,0,0,1,0,1,0,1,1,1,1,1,0
19,75871.75,12.07096717,1,0,0,0,0,1,1,0,0,1,1,1
70,28840.47,7.336943024,0,1,0,0,0,0,1,1,0,1,0,0
48,25299.48,10.16142541,0,0,1,0,1,0,1,1,1,0,0,0
28,37631.4,9.632814549,1,0,0,1,1,0,1,1,0,0,0,0
52,23014.69,6.346778536,1,0,0,1,1,0,1,1,0,0,1,0
77,31300.68,12.1986895,0,0,1,0,1,0,1,0,1,0,1,0
71,55840.35,6.444558317,0,0,0,0,1,0,1,1,1,1,0,0
22,9729.44,11.7174619,0,0,0,1,0,0,1,0,1,1,0,1
88,35891.67,6.286550988,1,0,0,0,0,0,1,1,1,0,1,1
25,20801.9,9.886595026,1,0,0,0,1,0,1,0,0,0,0,0
21,112429.2,7.972497589,1,0,0,0,1,0,1,1,0,0,1,0
39,33217.64,11.10996233,0,0,0,0,1,0,1,0,0,0,1,0
29,45562.97,9.301929385,1,0,0,0,0,1,1,0,1,1,0,0
22,15380.9,8.535578793,0,0,0,1,0,0,1,0,0,0,1,0
44,100232.53,9.083448287,0,0,0,1,1,0,1,1,0,0,0,0
74,57900.98,9.581508542,1,0,0,0,1,0,1,1,1,1,0,0
84,60476.86,8.763218085,0,0,0,1,1,0,1,0,0,1,1,0
65,26875.13,12.72077056,1,0,0,0,0,0,1,0,1,0,1,0
29,24447.03,5.304635517,0,0,0,1,0,0,1,0,1,1,1,0
51,14817.22,11.18732698,0,0,0,1,0,0,1,0,1,1,0,1
40,6170.55,11.6443975,0,0,0,1,1,0,1,0,1,1,1,1
49,33620.38,9.83612847,0,0,0,1,1,0,1,0,1,0,0,0
61,86453.08,9.202197695,0,0,0,0,1,0,0,0,0,1,1,1
61,31466.9,6.187489206,0,0,1,0,1,0,1,0,1,0,1,0
85,76984.15,9.320914781,0,0,0,1,0,0,1,1,1,1,0,0
25,43586.8,6.697226378,0,0,1,0,1,0,1,1,1,0,0,0
48,13148.09,16.41445271,0,0,1,0,0,1,1,0,1,0,0,0
86,11612.88,4.964218639,1,0,1,0,0,1,1,0,0,1,0,0
53,71215.87,6.702458265,0,0,1,0,1,0,1,1,1,1,1,1
88,18113.33,8.623296005,0,0,0,0,1,0,1,0,0,0,1,0
40,18895.18,4.874661522,0,0,0,1,0,1,1,0,1,1,1,1
23,48852.54,4.924368526,1,0,0,1,1,0,0,0,1,1,0,1
63,6574.36,9.173811061,1,0,0,1,1,0,1,0,1,0,0,1
28,10342.14,9.553427818,1,0,0,1,0,1,1,1,1,0,0,0
26,23028.48,6.007630739,0,0,0,0,0,1,1,1,1,1,1,1
22,31843.16,18.39537758,1,0,1,0,1,0,1,0,0,0,0,0
43,31920.88,14.02031408,1,0,0,1,1,0,1,1,1,1,0,0
70,54961.9,12.07594948,1,0,0,0,1,0,1,1,1,1,1,1
48,119964.79,13.40034021,0,0,0,0,0,0,1,1,0,0,0,0
29,21897.41,13.1215267,0,0,0,0,1,0,0,0,1,0,0,1
61,72129.01,10.4523599,0,0,0,0,0,0,0,0,1,1,1,1
73,16368.02,10.07963518,0,0,1,0,0,1,1,1,0,0,1,0
27,59147.78,5.763454353,1,0,0,0,0,0,1,1,1,1,1,1
56,65900.37,9.086330232,0,0,0,1,1,0,0,0,0,1,0,1
19,69369.36,10.04912841,1,0,0,0,0,0,1,0,0,0,0,0
56,23382.74,8.431329813,1,0,1,0,0,0,1,0,0,1,0,1
83,25886.2,8.961461799,0,0,0,1,1,0,0,0,1,0,0,0
84,99519.26,12.87091514,0,0,0,1,1,0,0,0,1,0,0,0
62,93039.69,7.236546463,1,0,0,0,1,0,1,0,1,0,1,0
67,37852.37,7.048563699,1,0,1,0,1,0,1,0,0,0,1,0
21,54727.46,13.17156155,0,0,1,0,1,0,1,0,0,0,1,0
31,47944.46,11.11418795,1,0,0,1,0,0,1,0,0,0,1,0
25,18402.27,5.236234219,0,0,1,0,0,1,1,1,1,1,1,1
60,43631.75,10.08565191,0,0,0,0,0,1,1,0,0,1,0,1
84,31392.97,4.843029288,0,0,0,1,1,0,1,0,1,1,0,0
36,10466.23,7.565105658,0,0,1,0,0,1,1,0,0,0,0,0
87,20197.89,7.940679007,0,0,1,0,1,0,1,0,0,0,1,0
80,99482.26,12.94031641,0,0,0,0,1,0,1,0,0,1,0,1
34,48005.75,7.794425904,0,0,0,0,0,1,1,1,0,0,0,0
39,50666.54,4.88644359,1,0,0,0,1,0,1,0,0,1,0,1
42,6117.38,10.84392109,1,0,0,0,0,1,1,0,1,0,0,0
36,7953.27,9.879617841,1,0,1,0,1,0,1,0,0,0,0,0
18,101000.3,11.26553266,1,0,0,0,0,0,1,0,0,0,0,1
66,10882.02,13.28523257,0,0,0,1,1,0,0,0,0,0,0,0
20,69156.25,15.62909771,0,0,0,0,0,0,1,0,0,1,0,1
73,19563.77,11.31172944,0,0,1,0,0,0,1,0,1,0,0,0
83,27113.0,11.06959212,1,0,0,1,0,1,1,1,0,0,1,0
67,156740.67,13.45818264,1,0,0,0,1,0,1,0,0,0,1,1
62,23165.82,11.06361355,1,0,1,0,1,0,1,0,0,0,1,1
34,13378.22,11.56147327,1,0,1,0,0,1,1,0,1,0,0,0
28,5337.97,13.49663107,0,0,1,0,1,0,1,0,1,1,0,0
26,72490.86,7.581534683,0,0,1,0,0,0,0,1,1,0,1,1
82,12476.24,10.67669456,0,0,0,1,0,0,1,0,1,0,0,1
59,64584.13,11.74759925,1,0,0,1,0,1,1,0,1,0,1,0
46,32885.95,9.044025424,1,0,0,0,1,0,1,0,1,0,0,0
44,80862.03,7.949846907,1,0,0,0,1,0,1,0,1,1,1,1
56,49800.1,11.35513416,1,0,0,1,1,0,0,0,0,1,1,0
32,6958.83,7.524691972,1,0,0,1,1,0,1,0,1,1,1,0
50,19133.76,9.993073346,1,0,0,0,1,0,1,1,1,1,0,1
53,23413.1,11.38306511,1,0,1,0,1,0,1,0,1,0,1,0
84,11957.82,9.818276662,1,0,0,1,0,0,1,0,1,0,0,0
33,31250.41,14.32006623,1,0,0,0,1,0,1,0,0,0,1,1
29,9487.91,10.02701706,0,0,0,0,1,0,1,1,1,0,0,0
87,13533.47,12.67439697,0,0,0,0,1,0,1,0,1,1,1,1
34,46533.08,11.95689175,0,0,0,0,1,0,0,0,0,0,1,1
34,47946.16,16.23914454,0,0,1,0,1,0,1,1,1,0,0,0
28,14393.72,12.55052929,1,0,1,0,1,0,1,1,0,1,0,1
68,4102.64,13.71586929,1,0,0,1,0,1,0,1,1,1,0,1
26,11249.18,8.90345193,1,0,0,1,0,0,1,1,0,1,1,1
61,18684.74,11.70304454,1,0,0,1,0,0,1,1,0,0,1,0
79,75276.52,3.602721856,1,0,1,0,1,0,1,1,0,1,1,0
49,78129.73,5.21028807,0,0,1,0,1,0,1,0,1,0,0,0
85,97761.18,9.442505655,0,0,0,0,1,0,1,0,1,1,0,1
25,20789.86,2.760749024,1,0,0,0,1,0,1,0,1,1,0,1
19,34038.71,13.2491569,1,0,1,0,0,0,1,1,0,0,1,1
28,16051.94,13.4911859,0,0,1,0,0,0,1,1,0,0,0,0
86,24266.04,7.779828793,1,0,0,0,0,0,1,0,0,1,1,1
54,28712.86,10.68579941,0,0,0,0,0,0,1,0,0,0,0,0
28,18966.81,9.905787776,1,0,0,0,1,0,1,0,1,1,1,1
25,67530.44,11.62388139,1,0,1,0,0,0,1,1,0,0,1,0
81,38866.92,12.19296315,0,0,1,0,1,0,1,0,1,1,1,1
89,44314.39,6.892345443,1,0,1,0,1,0,0,1,1,1,1,1
62,26929.55,8.482252615,0,0,0,0,0,0,1,0,0,1,1,1
31,50643.95,9.179212931,0,0,0,0,0,0,1,0,0,0,1,0
48,4803.58,9.321060469,0,0,1,0,1,0,1,0,0,0,0,0
22,21278.71,13.24354261,1,0,0,1,0,1,1,0,1,1,1,1
22,16874.68,14.7376853,0,0,0,0,0,1,1,1,0,1,0,0
20,20314.7,7.766411994,0,0,0,0,0,0,1,1,1,0,0,0
58,146494.7,9.256391341,1,0,0,1,0,0,1,0,0,0,0,0
81,28908.4,8.27152774,1,0,0,1,0,0,1,1,1,1,1,1
26,159315.5,10.08608649,0,0,1,0,0,0,1,0,0,1,0,1
89,47370.85,6.964656883,1,0,1,0,0,1,1,0,0,1,0,1
59,59158.79,7.514067308,1,0,0,0,0,1,1,0,0,1,0,1
75,39802.79,3.262720061,1,0,1,0,1,0,1,0,1,1,1,1
35,50195.66,13.69828326,0,0,1,0,1,0,1,1,0,1,1,0
28,52946.65,8.363844619,1,0,1,0,0,0,1,0,0,1,1,0
48,7681.82,11.34885042,0,0,0,0,0,1,1,0,1,0,0,1
29,17876.13,11.81880212,1,0,0,1,0,1,1,0,1,1,0,0
62,21795.58,8.661233766,0,0,0,1,0,0,1,0,0,1,1,1
43,5192.16,7.423384386,0,0,1,0,1,0,1,0,0,0,0,0
66,60897.92,8.827647599,0,0,0,1,0,0,1,1,1,0,0,0
56,35939.37,12.48417719,1,0,0,0,0,1,1,0,1,1,0,1
73,24091.33,10.56592379,1,0,0,0,0,0,1,0,0,1,0,1
21,41209.8,11.60110678,1,0,0,1,0,0,1,0,0,0,0,1
48,26695.46,19.07180624,1,0,0,0,0,0,1,0,1,1,1,1
82,14185.42,12.13702885,1,0,1,0,1,0,1,1,0,0,1,0
22,12765.41,8.088906499,1,0,1,0,0,1,1,0,1,0,0,1
34,11386.53,10.16305189,1,0,1,0,0,1,1,0,0,0,0,0
56,56131.21,10.14030426,1,0,0,0,0,0,1,0,0,1,0,0
25,50560.17,7.823058882,1,0,1,0,1,0,1,0,0,0,0,1
44,24202.12,10.36003643,0,1,0,1,1,0,1,1,1,0,0,0
59,1668.97,11.24744549,1,0,1,0,1,0,1,1,0,1,1,0
63,36973.83,8.503805869,0,0,1,0,1,0,1,1,1,1,0,0
76,17218.09,14.78936522,0,0,0,0,0,1,1,0,0,0,1,1
41,34228.9,14.24429679,0,0,1,0,1,0,1,1,0,0,1,0
25,31159.95,6.027816542,0,0,1,0,0,0,1,1,0,1,0,0
40,21654.51,10.4766784,0,0,1,0,0,1,1,1,0,0,0,0
77,36121.33,8.397331803,1,0,0,0,1,0,1,0,0,1,0,0
20,76136.04,12.1663565,1,0,0,0,1,0,1,0,0,0,1,0
53,20957.58,9.133118524,1,0,0,0,1,0,0,0,0,1,0,1
36,33559.74,13.04068054,1,0,0,1,1,0,1,0,1,0,0,1
86,30142.44,10.43511467,0,0,0,1,0,0,1,0,1,1,0,1
59,21663.69,12.35764261,1,0,0,0,0,0,1,1,0,0,0,0
26,12924.08,12.33031848,1,0,0,1,0,0,1,1,1,1,1,1
61,67021.35,18.30717385,1,0,0,1,0,1,1,1,1,1,0,0
27,31006.39,14.35467948,0,0,0,0,0,0,1,1,0,1,1,1
53,28580.25,9.431168696,0,0,1,0,0,0,1,1,0,0,1,1
32,23706.94,11.27381764,1,0,1,0,1,0,0,0,1,1,0,1
60,49693.17,10.93898196,1,0,0,1,0,1,1,1,1,1,1,0
25,77622.97,6.464103552,1,0,1,0,0,0,1,1,0,1,1,1
52,86411.28,5.772344439,0,0,1,0,0,0,1,1,0,1,0,1
32,46353.07,11.17925847,0,0,0,0,0,0,1,0,0,0,1,0
88,62359.81,10.26897415,0,0,0,1,1,0,1,1,1,1,0,0
59,19942.74,10.11933502,0,0,1,0,0,1,1,0,0,0,0,0
54,51203.14,8.776451212,0,0,0,1,1,0,1,0,0,1,1,1
83,10818.08,9.011401399,1,0,0,0,1,0,1,0,0,0,1,1
88,33165.9,10.91857997,1,0,0,1,1,0,1,1,0,1,1,0
68,25819.56,7.298432418,0,0,0,1,0,0,0,0,1,1,0,1
38,21806.2,13.40423523,1,0,0,0,0,0,1,1,1,1,1,1
23,28082.45,9.879567236,0,0,1,0,0,0,1,1,0,1,0,1
55,69662.99,7.329478649,1,0,0,0,0,0,1,0,0,0,1,0
43,54674.22,9.311560353,1,0,0,0,1,0,0,0,0,0,1,0
61,16706.02,11.13291822,1,0,0,0,0,0,1,0,0,1,0,0
38,31980.81,12.236238,0,0,0,1,1,0,1,1,1,1,1,0
28,41955.27,12.03070714,0,0,0,0,0,1,1,0,0,0,0,0
84,57107.43,5.33893117,0,0,0,1,0,0,1,0,0,1,1,1
22,6769.7,15.39425705,0,0,0,0,0,1,1,0,1,0,1,1
34,65191.79,7.879092117,1,0,0,1,1,0,1,1,1,0,1,0
28,35947.74,7.006566848,1,0,1,0,1,0,1,0,0,0,0,0
83,23022.97,10.9783735,1,0,0,1,0,0,1,0,0,1,0,1
86,33529.19,9.023888498,1,0,0,1,0,1,0,0,1,1,0,1
79,73378.99,6.599742586,1,0,0,1,0,1,1,0,0,0,1,1
56,3504.7,8.863330522,1,0,0,0,1,0,1,0,1,1,1,1
47,20125.41,8.842692082,0,0,0,1,1,0,1,1,0,0,1,0
84,25807.14,8.832305481,0,0,1,0,1,0,1,0,1,0,0,0
35,21801.03,12.47810556,1,0,1,0,0,0,0,0,0,0,0,0
26,15518.51,9.877572075,1,0,0,1,1,0,1,1,1,1,1,0
41,10299.94,6.048302665,0,0,0,0,1,0,1,1,0,0,0,0
50,30944.95,11.62322378,0,0,0,1,1,0,1,0,0,1,0,1
34,80906.28,17.23011599,1,0,0,1,0,0,1,1,1,0,1,0
22,39281.35,14.68014234,1,0,0,1,1,0,0,0,1,0,1,0
55,14536.31,13.12045068,1,0,0,0,1,0,1,1,0,1,0,0
80,43044.31,7.173629507,1,0,1,0,1,0,1,0,1,0,1,0
85,19373.31,13.25882319,0,0,1,0,0,0,1,0,0,1,0,1
58,46426.0,9.408080299,0,0,0,1,0,1,1,0,0,1,0,0
37,24903.99,6.860771245,0,0,0,0,0,1,1,0,0,0,1,1
71,82554.24,4.12236456,0,0,0,0,0,1,1,0,0,0,0,0
63,48163.8,13.08013867,1,0,0,0,0,0,1,0,1,0,0,0
47,25331.3,8.194610203,0,0,0,0,0,0,1,0,1,0,0,1
80,25898.52,10.98987178,1,0,1,0,0,1,1,0,0,1,0,1
26,2374.22,11.91761523,0,0,0,0,1,0,1,1,0,0,0,0
28,88915.15,7.344740595,0,0,0,0,1,0,1,0,0,1,0,1
38,21168.49,7.325364653,1,0,0,0,1,0,1,0,0,0,1,1
79,74026.91,8.200222508,0,0,0,1,1,0,1,0,0,1,0,1
48,21064.75,10.4962468,1,0,1,0,1,0,1,1,0,1,0,0
80,42659.99,8.461081572,1,0,1,0,1,0,1,0,0,0,1,0
66,15253.93,8.941096681,0,0,1,0,1,0,0,0,1,0,1,0
26,29353.41,7.752382962,0,0,0,1,1,0,1,1,0,0,1,0
56,35089.38,9.647132151,0,0,0,0,0,0,1,0,0,0,1,1
69,75443.13,10.91251295,0,0,0,0,0,1,1,0,0,1,1,0
73,55081.63,8.442478548,0,0,1,0,1,0,1,1,1,0,0,0
55,16581.74,10.21682783,0,0,1,0,1,0,1,1,0,0,0,0
32,29361.24,16.82309021,0,0,0,1,1,0,1,1,1,1,1,1
71,26164.5,12.27450189,0,0,1,0,0,0,1,0,1,0,0,0
26,60231.84,9.712856304,1,0,1,0,0,0,1,0,0,1,0,1
71,20191.76,9.741346714,1,0,0,1,1,0,1,0,0,1,0,1
51,44316.41,15.26191649,1,0,1,0,0,0,1,0,0,0,1,1
89,51090.87,14.12126974,1,0,1,0,0,1,1,0,0,1,1,1
58,58324.01,12.35356432,1,0,0,0,1,0,1,0,1,0,0,1
46,48137.75,11.20346894,0,0,0,1,1,0,1,0,0,0,1,0
19,19639.83,5.489232783,0,0,0,0,1,0,1,0,1,1,0,0
18,27259.78,12.74662948,1,0,0,1,0,0,1,0,1,1,0,1
78,86897.5,11.58210776,1,0,0,0,1,0,1,0,1,0,0,0
51,27537.94,5.702833154,0,0,1,0,0,0,1,0,1,0,1,1
65,8690.46,12.55174668,0,0,0,0,0,1,1,0,1,1,1,1
37,29823.06,16.27747113,0,0,0,0,1,0,1,0,0,1,0,0
38,28790.03,9.95126762,0,0,1,0,1,0,1,0,0,1,0,0
84,63725.44,10.8901854,1,0,1,0,1,0,1,1,0,1,0,1
43,14900.46,10.07652766,0,0,0,0,0,1,1,0,1,0,0,1
34,37552.96,11.88831901,1,0,0,1,1,0,1,0,1,0,1,0
48,163086.24,13.7568705,1,0,0,0,0,0,1,1,1,0,0,0
56,15621.76,10.75643368,0,0,1,0,0,0,1,1,1,0,0,1
53,12782.07,5.330342998,0,0,0,1,0,1,1,1,1,0,1,1
55,14331.34,10.54615588,1,0,1,0,1,0,1,0,1,1,1,1
35,25934.55,6.569174155,1,0,0,1,0,1,1,1,1,1,0,0
18,37860.79,12.13559132,0,0,0,1,1,0,1,1,1,1,1,0
38,99007.42,5.114864238,0,0,0,1,0,1,0,0,1,1,1,0
55,49915.86,12.67661786,1,0,0,1,1,0,0,1,1,1,1,1
81,11455.64,13.26508243,1,0,1,0,1,0,1,0,0,1,0,1
55,22322.51,11.98809409,0,0,1,0,0,1,1,0,1,1,0,0
64,67019.55,12.29322885,0,0,0,1,1,0,1,0,1,1,0,0
80,61436.18,8.157170567,1,0,0,0,1,0,1,1,0,1,0,1
36,83705.06,8.36802634,1,0,1,0,0,0,1,1,1,1,0,1
42,58187.53,8.645688486,0,0,0,0,0,0,1,1,0,0,0,0
44,36699.84,9.435961177,1,0,0,0,1,0,1,1,1,1,1,1
24,26942.28,11.06173556,0,0,1,0,0,0,1,0,0,1,0,1
39,15638.87,7.48309773,0,0,1,0,1,0,0,0,1,1,0,1
68,49252.56,13.31601627,1,0,1,0,1,0,1,0,0,0,1,1
83,8497.8,10.34957334,0,1,1,0,0,0,1,0,0,0,1,1
56,56574.39,10.38237508,1,0,0,1,1,0,1,1,0,1,1,0
47,58297.91,10.27122446,1,0,0,0,1,0,1,1,1,1,0,0
59,24940.07,9.542022573,0,0,0,1,1,0,1,0,0,1,0,1
28,18410.16,9.417040882,0,0,0,0,1,0,1,0,1,1,0,1
81,85742.06,11.00921312,1,0,0,0,0,0,1,1,1,0,0,0
69,100626.29,13.90587666,1,0,1,0,0,1,1,0,1,1,0,1
77,20485.31,14.40659587,1,0,0,0,1,0,1,1,1,1,1,0
26,24166.24,13.36710209,1,0,0,1,1,0,1,1,0,0,0,0
47,60415.32,8.497807171,1,0,0,0,1,0,1,0,0,1,0,1
50,40667.47,7.842029127,0,0,1,0,1,0,1,1,1,1,0,0
46,29876.17,8.063885304,0,0,0,1,0,0,1,0,1,1,0,1
40,22790.72,9.957204622,1,0,0,1,0,0,1,1,0,1,0,1
52,67828.98,13.32489174,1,0,1,0,0,1,1,0,1,1,1,1
68,94520.02,3.507354765,0,0,1,0,1,0,1,1,0,0,0,0
82,172884.11,8.624034211,1,0,0,0,0,0,1,0,1,0,1,0
83,45301.07,16.35739677,1,0,0,0,1,0,1,0,1,1,0,0
21,13673.66,3.629351785,0,0,1,0,0,0,1,0,1,1,0,1
43,33731.69,10.73698075,1,0,0,1,0,0,1,0,0,0,0,0
65,47738.37,11.284594,1,0,1,0,1,0,1,0,1,1,1,1
82,26633.0,10.40270813,0,0,0,1,0,1,1,0,0,0,1,0
48,70806.33,15.0905113,0,0,0,1,0,1,1,1,1,0,0,0
79,73566.21,12.95955778,0,0,1,0,0,0,1,0,0,1,1,1
33,50601.07,10.05136169,1,0,1,0,0,0,1,1,1,0,1,1
37,111380.52,5.129502971,1,0,0,0,0,1,1,0,0,0,0,0
35,30774.73,10.7459413,0,0,1,0,0,1,1,0,0,0,0,0
59,12428.24,3.43357667,1,0,0,1,1,0,1,0,0,0,1,0
44,43677.48,8.220782475,1,0,0,0,0,1,1,0,0,0,0,0
74,50806.21,12.11791408,0,0,0,1,0,1,1,0,0,0,1,0
31,32796.83,13.23925733,0,0,0,1,1,0,1,1,1,1,0,1
60,43636.68,8.670379621,0,0,1,0,0,1,1,0,1,1,0,1
18,44349.71,8.82164481,0,0,1,0,0,0,1,0,0,0,0,0
84,37376.03,11.35680475,1,0,1,0,1,0,1,1,1,1,0,1
68,60317.8,9.271105349,0,0,0,1,1,0,1,0,1,0,1,1
86,72436.33,7.92301547,0,0,0,1,1,0,1,0,0,0,0,1
73,54937.5,12.07745494,0,0,0,1,0,1,1,1,0,0,0,0
46,4739.77,10.10753133,1,0,1,0,0,1,1,1,1,0,0,0
19,48037.69,15.4360432,1,0,0,0,0,1,1,0,0,0,1,0
27,37415.85,8.319615273,1,0,1,0,1,0,1,0,0,0,0,0
76,114609.0,8.14229928,0,0,0,0,0,0,1,0,0,0,0,0
56,90059.86,8.862064813,1,0,1,0,0,0,1,0,0,1,0,1
42,25670.71,13.9772991,1,0,0,1,0,0,1,0,1,0,0,0
76,19288.27,11.97665938,0,0,1,0,0,1,1,0,0,0,0,0
42,39087.76,8.361906963,1,0,0,0,0,0,1,0,1,1,0,0
32,169580.73,3.625998515,0,0,0,1,0,1,1,0,1,1,0,1
27,16593.59,6.306089367,0,0,0,1,0,0,1,0,0,1,1,0
74,18326.88,9.479801512,0,0,1,0,1,0,1,0,1,1,0,1
64,168097.1,10.69315843,0,0,0,0,1,0,1,0,1,1,0,0
30,5850.56,9.883677574,1,0,0,0,0,0,1,0,1,1,1,1
23,16064.99,10.2900353,0,0,1,0,0,1,1,0,0,1,0,0
44,66365.07,14.34431543,0,0,0,0,1,0,1,0,1,0,1,0
77,53562.86,8.936042397,0,0,1,0,1,0,1,1,1,0,0,0
78,28937.89,8.950709439,1,0,0,1,0,0,1,1,0,0,1,0
20,62952.13,14.9103207,0,0,0,1,1,0,1,0,1,0,0,0
53,45777.4,12.37429389,1,0,0,1,0,0,1,0,0,0,1,1
20,6396.98,5.896054877,0,0,1,0,1,0,1,0,1,1,0,1
82,26785.51,15.04983927,0,0,1,0,1,0,1,1,0,1,0,1
43,23311.73,8.375886131,0,0,0,1,0,0,0,0,0,1,1,1
38,65056.0,10.7721728,0,1,1,0,1,0,1,0,0,1,1,1
81,62921.94,11.72362557,0,0,0,1,0,0,1,0,1,0,0,0
34,120435.58,8.365498538,1,0,0,1,0,0,1,0,1,1,0,0
36,12145.97,7.275899757,1,0,1,0,1,0,1,0,0,1,0,1
38,46111.61,6.987857557,0,0,0,0,1,0,1,0,1,0,1,1
33,81170.43,13.08571695,0,0,1,0,0,1,1,0,0,0,1,0
66,18893.5,8.367217945,0,0,0,0,1,0,1,1,1,0,0,0
78,11583.37,15.29183368,0,0,0,1,1,0,1,1,0,1,1,0
80,16852.05,8.824004704,1,0,1,0,1,0,1,0,1,0,1,1
38,68180.35,6.913368813,1,0,1,0,0,0,1,0,1,1,1,1
80,26569.28,15.22907333,0,0,1,0,1,0,1,1,1,0,1,1
48,24034.97,9.864571407,1,0,0,1,0,0,1,0,0,1,1,1
20,19474.37,11.03086435,0,0,0,0,1,0,1,0,0,0,0,0
18,23775.33,11.02449018,1,0,0,0,1,0,1,1,0,1,0,0
49,52875.82,10.83227898,1,0,0,0,1,0,1,1,0,1,1,1
80,46786.18,10.0934549,1,0,0,1,0,1,1,0,0,0,0,0
24,68647.24,12.71080854,0,0,1,0,0,0,1,0,0,0,0,0
87,84826.6,7.612812481,1,0,0,0,1,0,0,0,1,1,1,1
73,42305.68,7.167928889,1,0,0,1,0,0,1,0,0,0,1,1
76,18301.98,14.32600086,0,0,0,0,1,0,1,0,0,0,1,1
80,46647.99,14.28125681,1,0,1,0,0,1,1,0,0,1,0,0
89,28330.55,10.86134286,0,0,0,0,0,0,1,0,1,0,0,0
43,11661.07,6.858268186,1,0,0,1,0,0,1,0,0,1,1,1
50,82226.63,7.530481623,0,0,0,0,0,0,1,0,0,1,0,0
64,8864.63,7.373007212,0,0,0,0,0,0,1,0,0,0,0,0
49,96022.76,8.025412394,1,0,1,0,0,0,1,0,0,1,1,1
32,52856.4,9.730159336,0,0,1,0,0,0,1,0,0,1,0,1
31,37772.16,13.09411393,0,0,1,0,1,0,1,0,1,0,0,0
44,53135.08,2.992013152,0,0,1,0,0,0,1,0,0,0,0,0
52,38311.94,12.1362412,1,0,0,0,0,0,1,0,0,0,1,0
66,25100.17,8.07133879,1,0,0,0,1,0,1,1,1,1,0,1
54,9080.2,11.64143982,0,0,0,1,1,0,1,1,1,1,0,0
36,16778.35,14.19955362,1,0,0,1,0,1,1,0,1,0,0,1
61,24518.97,3.5419259,0,0,0,0,1,0,1,0,0,0,1,1
27,57938.27,8.788051372,1,0,0,1,0,0,1,0,1,1,0,0
89,24865.85,6.72503168,0,0,0,0,1,0,1,1,0,1,0,0
47,16091.65,8.241378511,1,0,1,0,0,1,1,1,0,0,1,0
81,48226.58,6.164653674,1,0,1,0,1,0,0,0,0,1,0,1
79,5694.61,7.094794839,0,0,0,1,0,0,1,1,1,1,0,1
35,15603.09,9.263024683,1,0,1,0,0,0,0,1,0,0,1,0
88,46988.4,9.55444436,1,0,0,0,1,0,1,0,0,1,0,1
55,88666.42,8.433181103,1,0,0,0,1,0,1,0,1,0,0,0
34,65540.61,6.674303144,0,0,0,1,1,0,1,0,0,1,0,0
35,112914.39,12.77695284,0,0,0,1,0,0,1,0,0,0,0,0
43,18534.37,8.586124112,0,0,0,1,0,1,1,1,1,0,0,0
70,27588.53,11.18777585,1,0,0,0,1,0,1,1,1,1,0,0
